no,time,open,high,low,close,volume,ticker
97,2019-05-30,7730,7760,7710,7730,725399,ACB
98,2019-05-31,7700,7770,7660,7700,1025615,ACB
99,2019-06-03,7620,7670,7560,7620,1150302,ACB
100,2019-06-04,7620,7670,7560,7600,870018,ACB
101,2019-06-05,7600,7720,7640,7680,1056785,ACB
102,2019-06-06,7680,7670,7530,7570,912088,ACB
103,2019-06-07,7570,7670,7590,7620,282088,ACB
104,2019-06-10,7620,7640,7560,7600,463155,ACB
105,2019-06-11,7600,7620,7600,7600,563995,ACB
106,2019-06-12,7600,7600,7550,7570,557708,ACB
107,2019-06-13,7570,7630,7580,7600,846792,ACB
108,2019-06-14,7600,7670,7560,7620,1047441,ACB
109,2019-06-17,7620,7670,7590,7620,896432,ACB
110,2019-06-18,7620,7730,7650,7680,769216,ACB
111,2019-06-19,7680,7710,7630,7680,506197,ACB
112,2019-06-20,7680,7960,7740,7860,1436398,ACB
113,2019-06-21,7860,7910,7750,7840,826692,ACB
114,2019-06-24,7840,7890,7810,7840,1421227,ACB
115,2019-06-25,7840,7870,7710,7760,1331315,ACB
116,2019-06-26,7700,7740,7680,7700,389568,ACB
117,2019-06-27,7700,7690,7560,7600,873525,ACB
118,2019-06-28,7600,7760,7650,7680,670700,ACB
119,2019-07-01,7810,7820,7710,7760,640739,ACB
120,2019-07-02,7760,7720,7640,7680,388434,ACB
121,2019-07-03,7700,7720,7610,7650,643573,ACB
122,2019-07-04,7680,7800,7700,7760,925764,ACB
123,2019-07-05,7780,7780,7700,7760,799873,ACB
124,2019-07-08,7760,7790,7660,7700,428679,ACB
125,2019-07-09,7700,7970,7760,7920,2778824,ACB
126,2019-07-10,7920,7930,7830,7860,1121395,ACB
127,2019-07-11,7860,8090,7880,8020,2082872,ACB
128,2019-07-12,8050,8039,7940,8000,888185,ACB
129,2019-07-15,8000,8010,7930,7970,933272,ACB
130,2019-07-16,7970,8070,7970,8020,1196262,ACB
131,2019-07-17,8020,8220,8039,8160,2508774,ACB
132,2019-07-18,8080,8220,8060,8180,1601573,ACB
133,2019-07-19,8500,8490,8170,8290,2877999,ACB
134,2019-07-22,9110,9100,8150,8240,1903199,ACB
135,2019-07-23,8240,8250,8140,8180,1951764,ACB
136,2019-07-24,8180,8280,8070,8160,3961188,ACB
137,2019-07-25,8220,8320,8189,8189,2097782,ACB
138,2019-07-26,8220,8220,8050,8080,1052101,ACB
139,2019-07-29,8010,8080,7910,7940,1258626,ACB
140,2019-07-30,7880,8050,7880,7910,1100105,ACB
141,2019-07-31,7980,7980,7840,7880,893714,ACB
142,2019-08-01,7840,7940,7740,7770,1903052,ACB
143,2019-08-02,7770,7810,7600,7700,1774559,ACB
144,2019-08-05,7700,7700,7530,7600,2538864,ACB
145,2019-08-06,7080,7560,7080,7500,1820835,ACB
146,2019-08-07,7530,7600,7460,7460,1031673,ACB
147,2019-08-08,7120,7600,6910,7600,1066927,ACB
148,2019-08-09,7390,7700,7390,7560,726110,ACB
149,2019-08-12,7600,7600,7530,7600,578401,ACB
150,2019-08-13,7560,7600,7460,7560,574727,ACB
151,2019-08-14,7600,7670,7500,7500,906910,ACB
152,2019-08-15,7500,7500,7360,7500,1470311,ACB
153,2019-08-16,7560,7630,7430,7560,1536110,ACB
154,2019-08-19,7600,7700,7560,7600,1209980,ACB
155,2019-08-20,7630,7700,7630,7670,1318890,ACB
156,2019-08-21,7670,7740,7630,7700,2791144,ACB
157,2019-08-22,7770,7880,7740,7840,1653260,ACB
158,2019-08-23,7840,7880,7740,7810,815330,ACB
159,2019-08-26,7770,7770,7630,7770,1015427,ACB
160,2019-08-27,7740,7810,7700,7770,1016097,ACB
161,2019-08-28,7740,7770,7670,7670,513225,ACB
162,2019-08-29,7700,7740,7600,7630,636900,ACB
163,2019-08-30,7700,7770,7630,7670,544010,ACB
164,2019-09-03,7670,7740,7560,7630,484897,ACB
165,2019-09-04,7630,7630,7530,7600,365320,ACB
166,2019-09-05,7630,7630,7560,7600,625327,ACB
167,2019-09-06,7600,7630,7500,7560,516662,ACB
168,2019-09-09,7530,7600,7500,7560,369511,ACB
169,2019-09-10,7560,7560,7460,7500,821441,ACB
170,2019-09-11,7500,7530,7460,7530,429890,ACB
171,2019-09-12,7560,7670,7530,7670,622048,ACB
172,2019-09-13,7700,7810,7630,7810,1325067,ACB
173,2019-09-16,7810,7840,7700,7740,1238267,ACB
174,2019-09-17,7740,7740,7630,7700,1189898,ACB
175,2019-09-18,7700,7810,7670,7740,1542208,ACB
176,2019-09-19,7740,8010,7700,7980,3421555,ACB
177,2019-09-20,8119,8770,7980,8010,2535289,ACB
178,2019-09-23,8010,8150,7980,8050,2878182,ACB
179,2019-09-24,8050,8080,7980,8010,1324749,ACB
180,2019-09-25,7980,8010,7910,7940,1522720,ACB
181,2019-09-26,7940,8050,7910,8050,2320597,ACB
182,2019-09-27,8640,8640,8010,8010,2163685,ACB
183,2019-09-30,8050,8150,8010,8080,2304040,ACB
184,2019-10-01,8080,8189,8050,8189,1846967,ACB
185,2019-10-02,8119,8220,8119,8150,2160049,ACB
186,2019-10-03,8119,8150,8050,8150,1856827,ACB
187,2019-10-04,8150,8220,8119,8150,1582366,ACB
188,2019-10-07,8150,8150,8010,8010,1931392,ACB
189,2019-10-08,8010,8080,7980,8050,1159716,ACB
190,2019-10-09,8080,8189,8050,8189,1715656,ACB
191,2019-10-10,8189,8390,8189,8290,4857384,ACB
192,2019-10-11,8290,8360,8260,8290,1525076,ACB
193,2019-10-14,8290,8460,8290,8460,3538655,ACB
194,2019-10-15,8460,8500,8390,8430,2327203,ACB
195,2019-10-16,8460,8500,8430,8430,2073772,ACB
196,2019-10-17,8390,8430,8320,8430,1915729,ACB
197,2019-10-18,8460,8460,8290,8320,1865732,ACB
198,2019-10-21,8290,8360,8080,8080,2742188,ACB
199,2019-10-22,8080,8119,8050,8119,1660272,ACB
200,2019-10-23,8119,8189,8119,8119,983685,ACB
201,2019-10-24,8150,8150,8080,8150,921275,ACB
202,2019-10-25,8150,8150,8080,8150,1105479,ACB
203,2019-10-28,8150,8260,8150,8189,1090296,ACB
204,2019-10-29,8220,8260,8150,8189,1702377,ACB
205,2019-10-30,8220,8430,8150,8390,7431303,ACB
206,2019-10-31,8390,8430,7770,8320,1293107,ACB
207,2019-11-01,8189,8390,8189,8360,1907428,ACB
208,2019-11-04,8360,8530,8360,8500,3939389,ACB
209,2019-11-05,8530,8600,8500,8500,3578931,ACB
210,2019-11-06,8570,8570,8460,8500,2507149,ACB
211,2019-11-07,8500,8530,8460,8500,2102499,ACB
212,2019-11-08,8600,8670,8500,8570,3921492,ACB
213,2019-11-11,8570,8600,8530,8530,1719955,ACB
214,2019-11-12,8530,8530,8460,8530,1574994,ACB
215,2019-11-13,8530,8740,8530,8640,3575361,ACB
216,2019-11-14,8640,8670,8460,8460,2291325,ACB
217,2019-11-15,8430,8500,8430,8430,1652242,ACB
218,2019-11-18,8430,8460,8290,8320,2764302,ACB
219,2019-11-19,8320,8360,8290,8360,1398481,ACB
220,2019-11-20,8390,8390,8260,8260,1357644,ACB
221,2019-11-21,7600,8320,7600,8290,1782516,ACB
222,2019-11-22,8290,8290,7980,8010,3363603,ACB
223,2019-11-25,8050,8150,8010,8080,1949233,ACB
224,2019-11-26,8119,8189,8119,8150,577968,ACB
225,2019-11-27,8150,8189,8010,8010,952900,ACB
226,2019-11-28,8050,8050,7880,7910,1688171,ACB
227,2019-11-29,7910,7980,7880,7980,800193,ACB
228,2019-12-02,7980,8010,7770,7810,1640609,ACB
229,2019-12-03,7840,7910,7740,7810,1422078,ACB
230,2019-12-04,7840,7980,7770,7980,1314925,ACB
231,2019-12-05,8010,8010,7910,7940,1242216,ACB
232,2019-12-06,7940,7980,7910,7940,698762,ACB
233,2019-12-09,7940,7940,7840,7910,814425,ACB
234,2019-12-10,7910,7940,7810,7880,573899,ACB
235,2019-12-11,7880,7910,7810,7910,785569,ACB
236,2019-12-12,7910,7980,7910,7940,656342,ACB
237,2019-12-13,7940,8050,7940,8010,1445939,ACB
238,2019-12-16,8010,8010,7940,7940,951838,ACB
239,2019-12-17,7940,7940,7880,7880,940104,ACB
240,2019-12-18,7840,7880,7770,7770,1132793,ACB
241,2019-12-19,7810,7810,7740,7770,625416,ACB
242,2019-12-20,7810,7840,7770,7840,1043390,ACB
243,2019-12-23,7840,7940,7840,7880,1786089,ACB
244,2019-12-24,7910,7910,7840,7840,821359,ACB
245,2019-12-25,7880,7910,7810,7910,1121331,ACB
246,2019-12-26,7880,7880,7810,7810,893827,ACB
247,2019-12-27,7810,7840,7770,7840,906262,ACB
248,2019-12-30,7840,7910,7810,7840,1367912,ACB
249,2019-12-31,7840,7910,7770,7880,1649842,ACB
