no,time,open,high,low,close,volume,ticker
1470,2017-11-20,6950,6960,6790,6890,1424314,ACB
1471,2017-11-21,6890,7000,6790,6890,2009143,ACB
1472,2017-11-22,6870,7270,6860,7120,2907841,ACB
1473,2017-11-23,7120,7240,7010,7140,2520785,ACB
1474,2017-11-24,7180,7230,7080,7160,1537052,ACB
1475,2017-11-27,7160,7270,7100,7180,1772248,ACB
1476,2017-11-28,7140,7230,7090,7140,1486928,ACB
1477,2017-11-29,7140,7270,7140,7250,1466786,ACB
1478,2017-11-30,7310,7420,7240,7330,3947759,ACB
1479,2017-12-01,7350,7450,7350,7390,2204688,ACB
1480,2017-12-04,7390,7770,7480,7670,2828261,ACB
1481,2017-12-05,7690,7470,7140,7350,2451061,ACB
1482,2017-12-06,7330,7480,7270,7330,2935533,ACB
1483,2017-12-07,7330,7760,7480,7600,2485591,ACB
1484,2017-12-08,7600,7610,7510,7560,1018775,ACB
1485,2017-12-11,7540,7510,7320,7440,2361314,ACB
1486,2017-12-12,7420,7710,6910,7270,6629673,ACB
1487,2017-12-13,7270,7380,7000,7100,1608497,ACB
1488,2017-12-14,7100,7260,7110,7180,1835286,ACB
1489,2017-12-15,7180,7260,7130,7180,1141285,ACB
1490,2017-12-18,7250,7440,7290,7370,1869613,ACB
1491,2017-12-19,7440,7390,7240,7310,1988171,ACB
1492,2017-12-20,7310,7390,7240,7310,4205447,ACB
1493,2017-12-21,7390,7330,7220,7290,4333480,ACB
1494,2017-12-22,7290,7320,7220,7270,2073496,ACB
1495,2017-12-25,7270,7330,7190,7250,3242655,ACB
1496,2017-12-26,7250,7350,7240,7290,4904103,ACB
1497,2017-12-27,7290,7780,7360,7670,6668024,ACB
1498,2017-12-28,7690,7780,7670,7730,5694848,ACB
1499,2017-12-29,7770,7840,7650,7750,4466849,ACB
1500,2018-01-02,7770,8370,7920,8150,3657426,ACB
1501,2018-01-02,7770,8370,7920,8150,3657426,ACB
1502,2018-01-03,8150,8210,7980,8130,5056543,ACB
1503,2018-01-04,8130,8189,8090,8150,6365641,ACB
1504,2018-01-05,8189,8290,8060,8150,6453452,ACB
1505,2018-01-08,8150,8570,8290,8420,3879771,ACB
1506,2018-01-09,8440,8620,8260,8460,4745410,ACB
1507,2018-01-10,8510,8510,8240,8360,4638024,ACB
1508,2018-01-11,8360,8510,8300,8400,4924236,ACB
1509,2018-01-12,8400,8340,8070,8210,7568499,ACB
1510,2018-01-15,8210,8290,8080,8189,3366618,ACB
1511,2018-01-16,8189,8250,8080,8150,3387031,ACB
1512,2018-01-17,8150,8310,8000,8189,4081715,ACB
1513,2018-01-18,8039,8460,8200,8300,3733257,ACB
1514,2018-01-19,8320,8440,8189,8300,4677507,ACB
1515,2018-01-22,8300,8530,8320,8440,4545380,ACB
1516,2018-01-23,8510,8770,8430,8700,7923102,ACB
1517,2018-01-24,8760,8760,8510,8630,4139581,ACB
1518,2018-01-25,8650,8970,8460,8780,8429425,ACB
1519,2018-01-26,8820,8970,8720,8840,4970555,ACB
1520,2018-01-29,8820,8930,8740,8820,4937869,ACB
1521,2018-01-30,8800,8820,8670,8740,3927399,ACB
1522,2018-01-31,8740,8840,8630,8760,6436073,ACB
1523,2018-02-01,8760,8730,8480,8610,6434280,ACB
1524,2018-02-02,8610,8800,8630,8720,3810505,ACB
1525,2018-02-05,8740,8600,8150,8400,5066909,ACB
1526,2018-02-06,8109,8670,7920,8170,7329750,ACB
1527,2018-02-07,8210,8820,8230,8550,2625378,ACB
1528,2018-02-08,8550,8510,8150,8300,2011871,ACB
1529,2018-02-09,7670,8690,7890,8380,3861562,ACB
1530,2018-02-12,8550,9000,8720,8820,2149455,ACB
1531,2018-02-13,8930,9370,8920,9180,5453039,ACB
1532,2018-02-21,9180,9450,9120,9350,3300915,ACB
1533,2018-02-22,9410,9400,9160,9280,3505413,ACB
1534,2018-02-23,9280,9490,9260,9390,4133818,ACB
1535,2018-02-26,9410,9700,9410,9520,10048941,ACB
1536,2018-02-27,9540,9850,9570,9750,4107205,ACB
1537,2018-02-28,9770,9980,9640,9870,4274179,ACB
1538,2018-03-01,9870,9850,9470,9660,5379316,ACB
1539,2018-03-02,9660,9940,9620,9770,5264337,ACB
1540,2018-03-05,9770,9380,8760,9240,6171135,ACB
1541,2018-03-06,9240,9810,9380,9640,4279645,ACB
1542,2018-03-07,9660,9660,9350,9490,5017215,ACB
1543,2018-03-08,9620,9610,9440,9520,4041111,ACB
1544,2018-03-09,9560,9920,9610,9830,4829484,ACB
1545,2018-03-12,9870,10300,9960,10210,4944538,ACB
1546,2018-03-13,10230,10450,10200,10330,3683159,ACB
1547,2018-03-14,10610,10670,10250,10330,2974601,ACB
1548,2018-03-15,10360,10450,10240,10380,4032484,ACB
1549,2018-03-16,10460,10700,10450,10590,4163554,ACB
1550,2018-03-19,10710,11010,10780,10860,4889388,ACB
1551,2018-03-20,10980,11330,10980,11180,4552573,ACB
1552,2018-03-21,11180,11240,10940,11070,6287554,ACB
1553,2018-03-22,11070,11040,10740,10860,5892543,ACB
1554,2018-03-23,10860,10940,10360,10630,6436238,ACB
1555,2018-03-26,10630,11140,10740,10930,2814607,ACB
1556,2018-03-27,11000,11090,10830,10980,3305080,ACB
1557,2018-03-28,10950,10960,10750,10840,2276552,ACB
1558,2018-03-29,10900,10830,10700,10770,2039780,ACB
1559,2018-03-30,10630,10880,10670,10790,2092042,ACB
1560,2018-04-02,10810,11620,11050,11370,4372662,ACB
1561,2018-04-03,11370,11420,11190,11320,3577394,ACB
1562,2018-04-04,11320,11450,11240,11340,3555414,ACB
1563,2018-04-05,11370,11600,11420,11510,3934100,ACB
1564,2018-04-06,11530,11930,11560,11760,5500996,ACB
1565,2018-04-09,11780,11930,11680,11810,3474752,ACB
1566,2018-04-10,11830,11850,11500,11670,4550311,ACB
1567,2018-04-11,11670,11550,11080,11280,6377260,ACB
1568,2018-04-12,11110,11770,11340,11530,3604332,ACB
1569,2018-04-13,11550,11480,11020,11210,3102131,ACB
1570,2018-04-16,11180,11360,11040,11230,2787061,ACB
1571,2018-04-17,11230,11560,11280,11440,3122300,ACB
1572,2018-04-18,11440,11440,11070,11300,3237045,ACB
1573,2018-04-19,11090,11240,10820,11020,4945285,ACB
1574,2018-04-20,11090,11200,10990,11110,3450025,ACB
1575,2018-04-23,11180,10890,9820,10280,8144218,ACB
1576,2018-04-24,10300,10470,9960,10260,3660608,ACB
1577,2018-04-26,10280,9820,8940,9380,7285702,ACB
1578,2018-04-27,8460,10400,8650,9800,4667596,ACB
1579,2018-05-02,9940,9860,9490,9700,2669126,ACB
1580,2018-05-03,9150,10500,9490,10050,3695726,ACB
1581,2018-05-04,10050,10180,9950,10070,2929704,ACB
1582,2018-05-07,10100,10940,10370,10630,4340830,ACB
1583,2018-05-08,10630,10590,10380,10490,2703990,ACB
1584,2018-05-09,10490,10380,10080,10260,2964394,ACB
1585,2018-05-10,10260,10040,9410,9800,4538604,ACB
1586,2018-05-11,9800,10530,9890,10170,3944111,ACB
1587,2018-05-14,10190,10340,10090,10240,1239598,ACB
1588,2018-05-15,10300,10410,10110,10280,2883487,ACB
1589,2018-05-16,10240,11080,9740,9940,3938151,ACB
1590,2018-05-17,9820,10040,9790,9910,2023797,ACB
1591,2018-05-18,9910,10100,9560,9890,2708148,ACB
1592,2018-05-21,9960,9840,9590,9750,1908680,ACB
1593,2018-05-22,9700,9680,9250,9500,4833825,ACB
1594,2018-05-23,9520,9750,9440,9590,2846035,ACB
1595,2018-05-24,9640,9580,9390,9470,1360084,ACB
1596,2018-05-25,9470,9400,9040,9240,3370106,ACB
1597,2018-05-28,9130,8820,7980,8360,6642188,ACB
1598,2018-05-29,7530,9450,7780,9080,4694583,ACB
1599,2018-05-30,9130,9040,8720,8870,3049815,ACB
1600,2018-05-31,8870,9410,8990,9240,3560671,ACB
1601,2018-06-01,9240,9550,9130,9360,5402896,ACB
1602,2018-06-04,9240,9940,9350,9700,5546226,ACB
1603,2018-06-05,9700,9780,9550,9640,4692768,ACB
1604,2018-06-06,9640,10290,9770,10000,5668743,ACB
1605,2018-06-07,10000,9960,9680,9800,5212644,ACB
1606,2018-06-08,9800,10100,9840,9960,3702961,ACB
1607,2018-06-11,9980,9990,9650,9840,4129106,ACB
1608,2018-06-12,10170,10210,9380,9610,6941376,ACB
1609,2018-06-13,9640,9750,9470,9590,2338458,ACB
1610,2018-06-14,9590,9530,9210,9380,3797018,ACB
1611,2018-06-15,9430,9670,9340,9540,3289834,ACB
1612,2018-06-18,9560,9470,8990,9200,5078608,ACB
1613,2018-06-19,9200,9420,8740,9010,8643727,ACB
1614,2018-06-20,9010,9240,8960,9100,2915611,ACB
1615,2018-06-21,9130,9040,8720,8830,1583386,ACB
1616,2018-06-22,8800,9350,8870,9100,2637598,ACB
1617,2018-06-25,9030,9150,8670,9080,2808160,ACB
1618,2018-06-26,9080,9080,8870,8940,2232783,ACB
1619,2018-06-27,9010,8850,8470,8660,2689583,ACB
1620,2018-06-28,8660,8510,8150,8340,5075935,ACB
1621,2018-06-29,8360,8410,8109,8220,3031531,ACB
1622,2018-07-02,8220,8130,7490,7690,6858520,ACB
1623,2018-07-03,7720,7510,6760,7160,7375018,ACB
1624,2018-07-04,7050,7570,7220,7390,4127586,ACB
1625,2018-07-05,7230,7180,6620,6910,4948503,ACB
1626,2018-07-06,6700,7890,6970,7580,7854475,ACB
1627,2018-07-09,7620,7740,7440,7620,4587386,ACB
1628,2018-07-10,7620,7960,7660,7830,3244193,ACB
1629,2018-07-11,7720,7690,7120,7370,7023863,ACB
1630,2018-07-12,8090,8150,7430,7650,4150902,ACB
1631,2018-07-13,7650,8000,7180,7900,3940996,ACB
1632,2018-07-16,7970,8090,7860,7970,3769038,ACB
1633,2018-07-17,8300,8490,8020,8220,5135363,ACB
1634,2018-07-18,8320,8480,8140,8360,4359010,ACB
1635,2018-07-19,8360,8300,8070,8180,6338767,ACB
1636,2018-07-20,8180,8500,7990,8500,8925712,ACB
1637,2018-07-23,8530,8360,8070,8250,4970456,ACB
1638,2018-07-24,8250,8620,7930,8130,4390214,ACB
1639,2018-07-25,8660,8400,7620,7860,4478560,ACB
1640,2018-07-26,7070,8340,7140,8039,6326835,ACB
1641,2018-07-27,8090,8320,8080,8220,4283058,ACB
1642,2018-07-30,8250,8430,8220,8340,3446870,ACB
1643,2018-07-31,8320,8430,8220,8270,4169999,ACB
1644,2018-08-01,8270,8310,8080,8200,3370615,ACB
1645,2018-08-02,8200,8330,8119,8200,4547726,ACB
1646,2018-08-03,8270,8300,8100,8200,3765836,ACB
1647,2018-08-06,8200,8250,8039,8130,2378607,ACB
1648,2018-08-07,8160,8280,8070,8200,3340719,ACB
1649,2018-08-08,8220,8590,8310,8480,6086041,ACB
1650,2018-08-09,8480,8590,8390,8500,6024097,ACB
1651,2018-08-10,8500,8750,8490,8620,4939666,ACB
1652,2018-08-13,8620,8930,8620,8800,7344210,ACB
1653,2018-08-14,8870,8770,8570,8660,3333384,ACB
1654,2018-08-15,8710,8670,8400,8550,6050256,ACB
1655,2018-08-16,8500,8670,8390,8500,6703679,ACB
1656,2018-08-17,8500,8600,8410,8500,3162682,ACB
1657,2018-08-20,8530,8580,8390,8480,3250515,ACB
1658,2018-08-21,8480,8900,8620,8760,5164728,ACB
1659,2018-08-22,8780,8800,8640,8730,4526943,ACB
1660,2018-08-23,8760,8900,8760,8830,3014955,ACB
1661,2018-08-24,8830,9120,8800,8960,7614923,ACB
1662,2018-08-27,9010,9050,8890,8960,3180882,ACB
1663,2018-08-28,8990,9040,8950,8990,5158953,ACB
1664,2018-08-29,9080,9180,9020,9080,4615659,ACB
1665,2018-08-30,9100,9240,9120,9170,4212097,ACB
1666,2018-08-31,9170,9110,8930,9030,4286128,ACB
1667,2018-09-04,8990,8890,8620,8780,5963473,ACB
1668,2018-09-05,8760,8840,8590,8690,4808542,ACB
1669,2018-09-06,9030,9010,8580,8690,3164832,ACB
1670,2018-09-07,8690,8960,8780,8870,2485961,ACB
1671,2018-09-10,8870,8820,8130,8720,3148899,ACB
1672,2018-09-11,8690,8820,8690,8770,3898476,ACB
1673,2018-09-12,8820,8780,8680,8740,2964205,ACB
1674,2018-09-13,8770,9000,8760,8870,6398577,ACB
1675,2018-09-14,8870,9000,8870,8950,4140257,ACB
1676,2018-09-17,8950,8900,8770,8820,1908269,ACB
1677,2018-09-18,8770,9000,8840,8900,2411600,ACB
1678,2018-09-19,8930,8980,8840,8900,2798730,ACB
1679,2018-09-20,8900,9060,8930,8980,3473652,ACB
1680,2018-09-21,9010,9200,9040,9140,7293427,ACB
1681,2018-09-24,9170,9170,9070,9110,2805624,ACB
1682,2018-09-25,9090,9110,8950,9030,3999558,ACB
1683,2018-09-26,9030,9080,8920,9010,2915363,ACB
1684,2018-09-27,9010,9040,8940,9010,2942652,ACB
1685,2018-09-28,9030,9150,8990,9060,3783478,ACB
1686,2018-10-01,9060,9040,8860,8950,3222310,ACB
1687,2018-10-02,8950,8950,8740,8850,5220366,ACB
1688,2018-10-03,9030,9020,8810,8900,1954922,ACB
1689,2018-10-04,8900,9100,8910,9030,3180913,ACB
1690,2018-10-05,9030,8990,8830,8930,4183777,ACB
1691,2018-10-08,8900,9030,8900,8950,2175364,ACB
1692,2018-10-09,8950,9000,8920,8950,3010019,ACB
1693,2018-10-10,8950,8990,8880,8930,2803041,ACB
1694,2018-10-11,8850,8650,7900,8240,9392018,ACB
1695,2018-10-12,8130,8670,8130,8500,4923922,ACB
1696,2018-10-15,8560,8410,8100,8240,2403128,ACB
1697,2018-10-16,8240,8370,8240,8320,1942897,ACB
1698,2018-10-17,8420,8460,8300,8370,2292759,ACB
1699,2018-10-18,8370,8320,8160,8240,1691619,ACB
1700,2018-10-19,8210,8500,8020,8240,2186199,ACB
1701,2018-10-22,8240,8240,8109,8180,1648420,ACB
1702,2018-10-23,8180,8039,7700,7860,4059421,ACB
1703,2018-10-24,7860,7900,7640,7780,3420367,ACB
1704,2018-10-25,7680,7980,7490,7680,5147562,ACB
1705,2018-10-26,7730,7770,7360,7520,2884427,ACB
1706,2018-10-29,7520,7510,7270,7440,3999762,ACB
1707,2018-10-30,7440,7730,7380,7570,3626018,ACB
1708,2018-10-31,7600,8260,7800,8050,4795396,ACB
1709,2018-11-01,8050,7970,7630,7780,2904172,ACB
1710,2018-11-02,7840,8189,7950,8080,4366028,ACB
1711,2018-11-05,8080,8170,7930,8020,3088300,ACB
1712,2018-11-06,8020,7980,7710,7810,2657882,ACB
1713,2018-11-07,7840,7880,7700,7780,2944403,ACB
1714,2018-11-08,7890,7900,7710,7810,2607660,ACB
1715,2018-11-09,7810,7760,7520,7620,2981239,ACB
1716,2018-11-12,7620,7680,7540,7620,1775059,ACB
1717,2018-11-13,7600,7600,7440,7520,2753099,ACB
1718,2018-11-14,7490,7490,7200,7330,3291576,ACB
1719,2018-11-15,7200,7420,7160,7310,2698586,ACB
1720,2018-11-16,7310,7740,7370,7570,3519615,ACB
1721,2018-11-19,7520,7760,7570,7700,2238672,ACB
1722,2018-11-20,7700,7740,7640,7680,2168097,ACB
1723,2018-11-21,7600,7760,7580,7680,2458849,ACB
1724,2018-11-22,7940,7970,7700,7810,4403748,ACB
1725,2018-11-23,7840,7760,7630,7700,2688110,ACB
1726,2018-11-26,7570,7770,7610,7730,1633057,ACB
1727,2018-11-27,7730,7740,7550,7650,2599848,ACB
1728,2018-11-28,7120,7920,7190,7810,3171523,ACB
1729,2018-11-29,7840,7900,7770,7840,3544622,ACB
1730,2018-11-30,7310,8010,7310,7920,2971296,ACB
1731,2018-12-03,7940,8490,8109,8320,4691062,ACB
1732,2018-12-04,8320,8430,8210,8260,2802120,ACB
1733,2018-12-05,8210,8350,8140,8240,3447060,ACB
1734,2018-12-06,8180,8270,8080,8180,3345040,ACB
1735,2018-12-07,8210,8210,8029,8130,2288776,ACB
1736,2018-12-10,8100,8220,7950,8100,2669530,ACB
1737,2018-12-11,7310,8230,7300,8130,2484639,ACB
1738,2018-12-12,8050,8260,8100,8210,1157684,ACB
1739,2018-12-13,8240,8210,8100,8160,1772531,ACB
1740,2018-12-14,8160,8109,8039,8080,2099130,ACB
1741,2018-12-17,8050,7940,7730,7860,2746380,ACB
1742,2018-12-18,7810,7940,7770,7860,2694145,ACB
1743,2018-12-19,8640,8690,7810,7860,1319853,ACB
1744,2018-12-20,7810,7900,7800,7860,1170804,ACB
1745,2018-12-21,7840,7870,7770,7810,1670803,ACB
1746,2018-12-24,7440,7810,7410,7700,2237789,ACB
1747,2018-12-25,7650,7740,7550,7650,4310235,ACB
1748,2018-12-26,6910,7700,6900,7620,1518665,ACB
1749,2018-12-27,7810,7900,7720,7810,2409678,ACB
1750,2018-12-28,7840,7980,7810,7860,2193351,ACB
